0.18, 0.18, 0.03, 0, 0, 0.00
0.50, 0.31, 0.10, 0, 0, 0.00
0.66, 0.16, 0.03, 0, 0, 0.00
0.73, 0.07, 0.01, 0, 0, 0.00
0.83, 0.10, 0.01, 0, 0, 0.00
0.79, -0.04, 0.00, 0, 0, 0.00
0.74, -0.04, 0.00, 0, 0, 0.00
0.86, 0.11, 0.01, 0, 0, 0.00
0.97, 0.11, 0.01, 0, 0, 0.00
1.21, 0.24, 0.06, 0, 0, 0.00
1.18, -0.03, 0.00, 0, 0, 0.00
1.03, -0.15, 0.02, 0, 0, 0.00
0.70, -0.33, 0.11, 0, 0, 0.00
0.37, -0.33, 0.11, 0, 0, 0.00
-0.01, -0.39, 0.15, 0, 0, 0.00
-0.41, -0.40, 0.16, 0, 0, 0.00
-0.73, -0.32, 0.10, 0, 0, 0.00
-0.84, -0.11, 0.01, 0, 0, 0.00
-0.90, -0.06, 0.00, 0, 0, 0.00
-0.78, 0.12, 0.01, 0, 0, 0.00
-0.55, 0.22, 0.05, 0, 0, 0.00
-0.13, 0.42, 0.18, 0, 0, 0.00
0.33, 0.46, 0.21, 0, 0, 0.00
0.58, 0.25, 0.06, 0, 0, 0.00
0.78, 0.20, 0.04, 0, 0, 0.00
0.90, 0.12, 0.02, 0, 0, 0.00
1.17, 0.27, 0.07, 0, 0, 0.00
1.53, 0.36, 0.13, 0, 0, 0.00
1.89, 0.36, 0.13, 0, 0, 0.00
2.23, 0.34, 0.11, 0, 0, 0.00
2.51, 0.28, 0.08, 0, 0, 0.00
2.88, 0.37, 0.13, 0, 0, 0.00
3.15, 0.27, 0.07, 0, 0, 0.00
3.60, 0.45, 0.20, 0, 0, 0.00
3.76, 0.16, 0.02, 0, 0, 0.00
4.06, 0.30, 0.09, 0, 0, 0.00
4.36, 0.30, 0.09, 0, 0, 0.00
4.53, 0.18, 0.03, 0, 0, 0.00
4.47, -0.07, 0.00, 0, 0, 0.00
4.33, -0.14, 0.02, 0, 0, 0.00
4.10, -0.22, 0.05, 0, 0, 0.00
4.12, 0.02, 0.00, 0, 0, 0.00
4.25, 0.13, 0.02, 0, 0, 0.00
4.30, 0.04, 0.00, 0, 0, 0.00
4.32, 0.03, 0.00, 0, 0, 0.00
4.35, 0.03, 0.00, 0, 0, 0.00
4.28, -0.07, 0.00, 0, 0, 0.00
4.15, -0.14, 0.02, 0, 0, 0.00
3.99, -0.15, 0.02, 0, 0, 0.00
3.64, -0.36, 0.13, 0, 0, 0.00
3.40, -0.23, 0.05, 0, 0, 0.00
3.13, -0.27, 0.07, 0, 0, 0.00
2.91, -0.22, 0.05, 0, 0, 0.00
2.91, -0.01, 0.00, 0, 0, 0.00
3.10, 0.19, 0.03, 0, 0, 0.00
2.86, -0.24, 0.06, 0, 0, 0.00
2.82, -0.03, 0.00, 0, 0, 0.00
2.42, -0.41, 0.17, 0, 0, 0.00
2.19, -0.22, 0.05, 0, 0, 0.00
2.02, -0.18, 0.03, 0, 0, 0.00
1.79, -0.22, 0.05, 0, 0, 0.00
1.77, -0.02, 0.00, 0, 0, 0.00
1.61, -0.16, 0.03, 0, 0, 0.00
1.76, 0.15, 0.02, 0, 0, 0.00
1.92, 0.17, 0.03, 0, 0, 0.00
1.98, 0.05, 0.00, 0, 0, 0.00
2.10, 0.13, 0.02, 0, 0, 0.00
2.22, 0.12, 0.01, 0, 0, 0.00
2.34, 0.12, 0.01, 0, 0, 0.00
2.56, 0.22, 0.05, 0, 0, 0.00
2.65, 0.09, 0.01, 0, 0, 0.00
2.83, 0.19, 0.03, 0, 0, 0.00
3.07, 0.24, 0.06, 0, 0, 0.00
3.27, 0.20, 0.04, 0, 0, 0.00
3.25, -0.02, 0.00, 0, 0, 0.00
3.15, -0.09, 0.01, 0, 0, 0.00
3.19, 0.04, 0.00, 0, 0, 0.00
3.20, 0.00, 0.00, 0, 0, 0.00
3.18, -0.01, 0.00, 0, 0, 0.00
2.84, -0.34, 0.11, 0, 0, 0.00
6.12, 3.27, 10.71, 1, 0, 10.71
13.78, 7.66, 58.68, 1, 1, 69.38
13.97, 0.19, 0.04, 1, 1, 69.42
3.94, -10.02, 100.46, 0, 0, 0.00
2.66, -1.28, 1.64, 0, 0, 0.00
1.63, -1.04, 1.07, 0, 0, 0.00
0.63, -1.00, 0.99, 0, 0, 0.00
-0.41, -1.05, 1.10, 0, 0, 0.00
-1.17, -0.76, 0.58, 0, 0, 0.00
-1.62, -0.45, 0.20, 0, 0, 0.00
-1.77, -0.15, 0.02, 0, 0, 0.00
-1.76, 0.01, 0.00, 0, 0, 0.00
-1.99, -0.23, 0.05, 0, 0, 0.00
-2.30, -0.31, 0.09, 0, 0, 0.00
-2.50, -0.21, 0.04, 0, 0, 0.00
-2.44, 0.07, 0.00, 0, 0, 0.00
-2.22, 0.21, 0.04, 0, 0, 0.00
-2.18, 0.04, 0.00, 0, 0, 0.00
-1.68, 0.50, 0.25, 0, 0, 0.00
-2.00, -0.32, 0.10, 0, 0, 0.00
-1.86, 0.14, 0.02, 0, 0, 0.00
-1.60, 0.25, 0.06, 0, 0, 0.00
-1.24, 0.36, 0.13, 0, 0, 0.00
-1.28, -0.04, 0.00, 0, 0, 0.00
0.12, 1.41, 1.98, 1, 0, 1.98
0.96, 0.83, 0.70, 1, 0, 2.67
1.72, 0.76, 0.57, 1, 0, 3.25
2.35, 0.63, 0.40, 1, 0, 3.65
2.90, 0.55, 0.30, 1, 0, 3.95
3.16, 0.26, 0.07, 1, 0, 4.02
3.43, 0.27, 0.07, 1, 0, 4.09
3.68, 0.25, 0.06, 1, 0, 4.15
3.93, 0.25, 0.06, 1, 0, 4.21
