-4.14,-4.06,0.07,0.01,0.00,0.00,0.09,0.01,0.09,2.01,0.00,0.00
-4.06,-4.12,-0.06,0.00,-0.06,0.00,-0.13,0.02,-0.13,2.03,-0.13,0.02
-4.12,-4.23,-0.10,0.01,-0.10,0.01,-0.04,0.00,-0.04,2.03,-0.04,0.00
-4.23,-4.21,0.02,0.00,0.00,0.00,0.12,0.02,0.12,2.04,0.00,0.00
-4.21,-4.38,-0.18,0.03,-0.18,0.03,-0.20,0.04,-0.20,2.08,-0.20,0.04
-4.38,-4.38,0.01,0.00,0.00,0.00,0.18,0.03,0.18,2.12,0.00,0.00
-4.38,-4.30,0.07,0.01,0.00,0.00,0.07,0.00,0.07,2.12,0.00,0.00
-4.30,-4.31,-0.00,0.00,-0.00,0.00,-0.08,0.01,-0.08,2.13,-0.08,0.01
-4.31,-4.34,-0.03,0.00,-0.03,0.00,-0.03,0.00,-0.03,2.13,-0.03,0.00
-4.34,-4.37,-0.03,0.00,-0.03,0.00,-0.01,0.00,-0.01,2.13,-0.01,0.00
-4.37,-4.39,-0.02,0.00,-0.02,0.00,0.01,0.00,0.01,2.13,0.00,0.00
-4.39,-4.29,0.10,0.01,0.00,0.00,0.13,0.02,0.13,2.14,0.00,0.00
-4.29,-4.25,0.04,0.00,0.00,0.00,-0.07,0.00,-0.07,2.15,-0.07,0.00
-4.25,-4.15,0.10,0.01,0.00,0.00,0.06,0.00,0.06,2.15,0.00,0.00
-4.15,-4.27,-0.12,0.01,-0.12,0.01,-0.22,0.05,-0.22,2.20,-0.22,0.05
-4.27,-4.36,-0.09,0.01,-0.09,0.01,0.03,0.00,0.03,2.20,0.00,0.00
-4.36,-4.32,0.05,0.00,0.00,0.00,0.14,0.02,0.14,2.22,0.00,0.00
-4.32,-4.35,-0.04,0.00,-0.04,0.00,-0.08,0.01,-0.08,2.23,-0.08,0.01
-4.35,-4.36,-0.01,0.00,-0.01,0.00,0.03,0.00,0.03,2.23,0.00,0.00
-4.36,-4.24,0.12,0.01,0.00,0.00,0.13,0.02,0.13,2.24,0.00,0.00
-4.24,-4.33,-0.09,0.01,-0.09,0.01,-0.20,0.04,-0.20,2.28,-0.20,0.04
-4.33,-4.44,-0.12,0.01,-0.12,0.01,-0.03,0.00,-0.03,2.28,-0.03,0.00
-4.44,-4.50,-0.06,0.00,-0.06,0.00,0.06,0.00,0.06,2.29,0.00,0.00
-4.50,-4.52,-0.02,0.00,-0.02,0.00,0.04,0.00,0.04,2.29,0.00,0.00
-4.52,-4.41,0.11,0.01,0.00,0.00,0.13,0.02,0.13,2.31,0.00,0.00
-4.41,-4.49,-0.08,0.01,-0.08,0.01,-0.20,0.04,-0.20,2.34,-0.20,0.04
-4.49,-4.53,-0.03,0.00,-0.03,0.00,0.05,0.00,0.05,2.35,0.00,0.00
-4.53,-4.44,0.09,0.01,0.00,0.00,0.12,0.02,0.12,2.36,0.00,0.00
-4.44,-4.38,0.06,0.00,0.00,0.00,-0.03,0.00,-0.03,2.36,-0.03,0.00
-4.38,-4.41,-0.03,0.00,-0.03,0.00,-0.08,0.01,-0.08,2.37,-0.08,0.01
-4.41,-4.42,-0.01,0.00,-0.01,0.00,0.02,0.00,0.02,2.37,0.00,0.00
-4.42,-4.49,-0.07,0.01,-0.07,0.01,-0.07,0.00,-0.07,2.38,-0.07,0.00
-4.49,-4.48,0.02,0.00,0.00,0.00,0.09,0.01,0.09,2.38,0.00,0.00
-4.48,-4.56,-0.09,0.01,-0.09,0.01,-0.10,0.01,-0.10,2.39,-0.10,0.01
-4.56,-4.59,-0.03,0.00,-0.03,0.00,0.06,0.00,0.06,2.40,0.00,0.00
-4.59,-4.48,0.12,0.01,0.00,0.00,0.14,0.02,0.14,2.42,0.00,0.00
-4.48,-4.51,-0.04,0.00,-0.04,0.00,-0.15,0.02,-0.15,2.44,-0.15,0.02
-4.51,-4.55,-0.04,0.00,-0.04,0.00,-0.00,0.00,-0.00,2.44,-0.00,0.00
-4.55,-4.69,-0.14,0.02,-0.14,0.02,-0.10,0.01,-0.10,2.45,-0.10,0.01
-4.69,-4.71,-0.02,0.00,-0.02,0.00,0.12,0.02,0.12,2.47,0.00,0.00
-4.71,-4.67,0.04,0.00,0.00,0.00,0.06,0.00,0.06,2.47,0.00,0.00
-4.67,-4.71,-0.04,0.00,-0.04,0.00,-0.08,0.01,-0.08,2.48,-0.08,0.01
-4.71,-4.66,0.05,0.00,0.00,0.00,0.09,0.01,0.09,2.49,0.00,0.00
-4.66,-4.73,-0.07,0.00,-0.07,0.00,-0.12,0.01,-0.12,2.50,-0.12,0.01
-4.73,-4.88,-0.15,0.02,-0.15,0.02,-0.08,0.01,-0.08,2.51,-0.08,0.01
-4.88,-4.80,0.08,0.01,0.00,0.00,0.23,0.05,0.23,2.56,0.00,0.00
-4.80,-4.71,0.09,0.01,0.00,0.00,0.01,0.00,0.01,2.56,0.00,0.00
-4.71,-4.83,-0.12,0.01,-0.12,0.01,-0.21,0.04,-0.21,2.61,-0.21,0.04
-4.83,-4.78,0.04,0.00,0.00,0.00,0.16,0.03,0.16,2.63,0.00,0.00
-4.78,-4.83,-0.05,0.00,-0.05,0.00,-0.09,0.01,-0.09,2.64,-0.09,0.01
-4.83,-4.85,-0.02,0.00,-0.02,0.00,0.02,0.00,0.02,2.64,0.00,0.00
-4.85,-4.77,0.09,0.01,0.00,0.00,0.11,0.01,0.11,2.65,0.00,0.00
-4.77,-4.87,-0.11,0.01,-0.11,0.01,-0.19,0.04,-0.19,2.69,-0.19,0.04
-4.87,-4.99,-0.12,0.01,-0.12,0.01,-0.02,0.00,-0.02,2.69,-0.02,0.00
-4.99,-4.95,0.04,0.00,0.00,0.00,0.16,0.03,0.16,2.72,0.00,0.00
-4.95,-5.14,-0.19,0.03,-0.19,0.03,-0.23,0.05,-0.23,2.77,-0.23,0.05
-5.14,-5.16,-0.03,0.00,-0.03,0.00,0.16,0.03,0.16,2.79,0.00,0.00
-5.16,-5.13,0.04,0.00,0.00,0.00,0.06,0.00,0.06,2.80,0.00,0.00
-5.13,-4.96,0.17,0.03,0.00,0.00,0.13,0.02,0.13,2.82,0.00,0.00
-4.96,-5.04,-0.08,0.01,-0.08,0.01,-0.25,0.06,-0.25,2.88,-0.25,0.06
-5.04,-5.07,-0.03,0.00,-0.03,0.00,0.05,0.00,0.05,2.88,0.00,0.00
-5.07,-5.08,-0.01,0.00,-0.01,0.00,0.02,0.00,0.02,2.88,0.00,0.00
-5.08,-5.09,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,2.88,0.00,0.00
-5.09,-5.03,0.06,0.00,0.00,0.00,0.07,0.00,0.07,2.88,0.00,0.00
-5.03,-5.06,-0.03,0.00,-0.03,0.00,-0.09,0.01,-0.09,2.89,-0.09,0.01
-5.06,-5.07,-0.01,0.00,-0.01,0.00,0.02,0.00,0.02,2.89,0.00,0.00
-5.07,-4.96,0.10,0.01,0.00,0.00,0.11,0.01,0.11,2.90,0.00,0.00
-4.96,-5.06,-0.10,0.01,-0.10,0.01,-0.21,0.04,-0.21,2.95,-0.21,0.04
-5.06,-5.16,-0.10,0.01,-0.10,0.01,0.01,0.00,0.01,2.95,0.00,0.00
-5.16,-5.09,0.07,0.00,0.00,0.00,0.16,0.03,0.16,2.97,0.00,0.00
-5.09,-5.21,-0.11,0.01,-0.11,0.01,-0.18,0.03,-0.18,3.01,-0.18,0.03
-5.21,-5.22,-0.01,0.00,-0.01,0.00,0.10,0.01,0.10,3.02,0.00,0.00
-5.22,-5.22,0.00,0.00,0.00,0.00,0.01,0.00,0.01,3.02,0.00,0.00
-5.22,-5.19,0.02,0.00,0.00,0.00,0.02,0.00,0.02,3.02,0.00,0.00
-5.19,-5.22,-0.02,0.00,-0.02,0.00,-0.05,0.00,-0.05,3.02,-0.05,0.00
-5.22,-5.22,0.00,0.00,0.00,0.00,0.02,0.00,0.02,3.02,0.00,0.00
-5.22,-5.28,-0.07,0.00,-0.07,0.00,-0.07,0.00,-0.07,3.03,-0.07,0.00
-5.28,-5.32,-0.03,0.00,-0.03,0.00,0.04,0.00,0.04,3.03,0.00,0.00
-5.32,-5.23,0.09,0.01,0.00,0.00,0.12,0.01,0.12,3.04,0.00,0.00
-5.23,-5.27,-0.04,0.00,-0.04,0.00,-0.12,0.02,-0.12,3.06,-0.12,0.02
-5.27,-5.31,-0.04,0.00,-0.04,0.00,-0.00,0.00,-0.00,3.06,-0.00,0.00
-5.31,-5.28,0.03,0.00,0.00,0.00,0.07,0.01,0.07,3.06,0.00,0.00
-5.28,-5.20,0.09,0.01,0.00,0.00,0.06,0.00,0.06,3.06,0.00,0.00
-5.20,-5.24,-0.04,0.00,-0.04,0.00,-0.12,0.01,-0.12,3.08,-0.12,0.01
-5.24,-5.29,-0.06,0.00,-0.06,0.00,-0.02,0.00,-0.02,3.08,-0.02,0.00
-5.29,-5.26,0.03,0.00,0.00,0.00,0.09,0.01,0.09,3.09,0.00,0.00
-5.26,-5.31,-0.04,0.00,-0.04,0.00,-0.07,0.01,-0.07,3.09,-0.07,0.01
-5.31,-5.24,0.07,0.00,0.00,0.00,0.11,0.01,0.11,3.10,0.00,0.00
-5.24,-5.34,-0.09,0.01,-0.09,0.01,-0.16,0.03,-0.16,3.13,-0.16,0.03
-5.34,-5.31,0.03,0.00,0.00,0.00,0.12,0.02,0.12,3.15,0.00,0.00
-5.31,-5.24,0.07,0.00,0.00,0.00,0.04,0.00,0.04,3.15,0.00,0.00
-5.24,-5.25,-0.01,0.00,-0.01,0.00,-0.07,0.01,-0.07,3.15,-0.07,0.01
-5.25,-5.25,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,3.15,0.00,0.00
-5.25,-5.28,-0.03,0.00,-0.03,0.00,-0.03,0.00,-0.03,3.15,-0.03,0.00
-5.28,-5.35,-0.07,0.00,-0.07,0.00,-0.04,0.00,-0.04,3.15,-0.04,0.00
-5.35,-5.33,0.02,0.00,0.00,0.00,0.08,0.01,0.08,3.16,0.00,0.00
-5.33,-5.31,0.02,0.00,0.00,0.00,0.01,0.00,0.01,3.16,0.00,0.00
-5.31,-5.43,-0.12,0.01,-0.12,0.01,-0.14,0.02,-0.14,3.18,-0.14,0.02
-5.43,-5.53,-0.10,0.01,-0.10,0.01,0.02,0.00,0.02,3.18,0.00,0.00
-5.53,-5.55,-0.02,0.00,-0.02,0.00,0.08,0.01,0.08,3.19,0.00,0.00
-5.55,-5.58,-0.03,0.00,-0.03,0.00,-0.02,0.00,-0.02,3.19,-0.02,0.00
-5.58,-5.57,0.02,0.00,0.00,0.00,0.05,0.00,0.05,3.19,0.00,0.00
-5.57,-5.57,-0.00,0.00,-0.00,0.00,-0.02,0.00,-0.02,3.19,-0.02,0.00
-5.57,-5.59,-0.02,0.00,-0.02,0.00,-0.02,0.00,-0.02,3.19,-0.02,0.00
-5.59,-5.57,0.02,0.00,0.00,0.00,0.04,0.00,0.04,3.19,0.00,0.00
-5.57,-5.51,0.06,0.00,0.00,0.00,0.04,0.00,0.04,3.20,0.00,0.00
-5.51,-5.54,-0.03,0.00,-0.03,0.00,-0.09,0.01,-0.09,3.20,-0.09,0.01
-5.54,-5.53,0.01,0.00,0.00,0.00,0.04,0.00,0.04,3.21,0.00,0.00
-5.53,-5.54,-0.01,0.00,-0.01,0.00,-0.01,0.00,-0.01,3.21,-0.01,0.00
-5.54,-5.58,-0.04,0.00,-0.04,0.00,-0.03,0.00,-0.03,3.21,-0.03,0.00
-5.58,-5.66,-0.07,0.01,-0.07,0.01,-0.03,0.00,-0.03,3.21,-0.03,0.00
-5.66,-5.63,0.03,0.00,0.00,0.00,0.10,0.01,0.10,3.22,0.00,0.00
-5.63,-5.66,-0.03,0.00,-0.03,0.00,-0.07,0.00,-0.07,3.22,-0.07,0.00
-5.66,-5.65,0.01,0.00,0.00,0.00,0.05,0.00,0.05,3.23,0.00,0.00
-5.65,-5.62,0.03,0.00,0.00,0.00,0.02,0.00,0.02,3.23,0.00,0.00
-5.62,-5.62,-0.01,0.00,-0.01,0.00,-0.04,0.00,-0.04,3.23,-0.04,0.00
-5.62,-5.59,0.03,0.00,0.00,0.00,0.04,0.00,0.04,3.23,0.00,0.00
-5.59,-5.55,0.04,0.00,0.00,0.00,0.01,0.00,0.01,3.23,0.00,0.00
-5.55,-5.54,0.01,0.00,0.00,0.00,-0.03,0.00,-0.03,3.23,-0.03,0.00
-5.54,-5.58,-0.04,0.00,-0.04,0.00,-0.05,0.00,-0.05,3.23,-0.05,0.00
-5.58,-5.51,0.07,0.00,0.00,0.00,0.11,0.01,0.11,3.24,0.00,0.00
-5.51,-5.58,-0.06,0.00,-0.06,0.00,-0.13,0.02,-0.13,3.26,-0.13,0.02
-5.58,-5.70,-0.12,0.02,-0.12,0.02,-0.06,0.00,-0.06,3.27,-0.06,0.00
-5.70,-5.78,-0.08,0.01,-0.08,0.01,0.05,0.00,0.05,3.27,0.00,0.00
-5.78,-5.76,0.02,0.00,0.00,0.00,0.09,0.01,0.09,3.28,0.00,0.00
-5.76,-5.72,0.04,0.00,0.00,0.00,0.03,0.00,0.03,3.28,0.00,0.00
-5.72,-5.77,-0.06,0.00,-0.06,0.00,-0.10,0.01,-0.10,3.29,-0.10,0.01
-5.77,-5.75,0.03,0.00,0.00,0.00,0.08,0.01,0.08,3.29,0.00,0.00
-5.75,-5.72,0.03,0.00,0.00,0.00,0.00,0.00,0.00,3.29,0.00,0.00
-5.72,-5.68,0.04,0.00,0.00,0.00,0.01,0.00,0.01,3.29,0.00,0.00
-5.68,-5.74,-0.06,0.00,-0.06,0.00,-0.10,0.01,-0.10,3.30,-0.10,0.01
-5.74,-5.80,-0.06,0.00,-0.06,0.00,0.00,0.00,0.00,3.30,0.00,0.00
-5.80,-5.74,0.06,0.00,0.00,0.00,0.12,0.01,0.12,3.32,0.00,0.00
-5.74,-5.78,-0.04,0.00,-0.04,0.00,-0.10,0.01,-0.10,3.33,-0.10,0.01
-5.78,-5.84,-0.06,0.00,-0.06,0.00,-0.02,0.00,-0.02,3.33,-0.02,0.00
-5.84,-5.87,-0.03,0.00,-0.03,0.00,0.03,0.00,0.03,3.33,0.00,0.00
-5.87,-5.79,0.08,0.01,0.00,0.00,0.11,0.01,0.11,3.34,0.00,0.00
-5.79,-5.78,0.02,0.00,0.00,0.00,-0.06,0.00,-0.06,3.34,-0.06,0.00
-5.78,-5.79,-0.01,0.00,-0.01,0.00,-0.03,0.00,-0.03,3.35,-0.03,0.00
-5.79,-5.69,0.10,0.01,0.00,0.00,0.11,0.01,0.11,3.36,0.00,0.00
-5.69,-5.73,-0.04,0.00,-0.04,0.00,-0.14,0.02,-0.14,3.38,-0.14,0.02
