-1.43,-7.96,-6.52,42.55,-6.52,42.55,-10.43,108.85,-10.43,4941.37,-10.43,108.85
-7.96,-5.91,2.05,4.21,0.00,0.00,8.58,73.53,8.58,5014.90,0.00,0.00
-5.91,0.44,6.35,40.31,0.00,0.00,4.30,18.46,4.30,5033.36,0.00,0.00
0.44,-11.36,-11.80,139.33,-11.80,139.33,-18.15,329.53,-18.15,5362.89,-18.15,329.53
-11.36,-7.90,3.46,11.95,0.00,0.00,15.26,232.90,15.26,5595.79,0.00,0.00
-7.90,-2.84,5.06,25.64,0.00,0.00,1.61,2.58,1.61,5598.38,0.00,0.00
-2.84,-12.16,-9.32,86.79,-9.32,86.79,-14.38,206.78,-14.38,5805.16,-14.38,206.78
-12.16,-6.51,5.64,31.84,0.00,0.00,14.96,223.77,14.96,6028.93,0.00,0.00
-6.51,-3.11,3.40,11.55,0.00,0.00,-2.24,5.04,-2.24,6033.97,-2.24,5.04
-3.11,-11.38,-8.27,68.33,-8.27,68.33,-11.67,136.07,-11.67,6170.04,-11.67,136.07
-11.38,-6.89,4.49,20.20,0.00,0.00,12.76,162.82,12.76,6332.86,0.00,0.00
-6.89,-6.19,0.70,0.49,0.00,0.00,-3.79,14.40,-3.79,6347.26,-3.79,14.40
-6.19,-11.44,-5.26,27.65,-5.26,27.65,-5.96,35.49,-5.96,6382.74,-5.96,35.49
-11.44,-0.65,10.79,116.49,0.00,0.00,16.05,257.63,16.05,6640.38,0.00,0.00
-0.65,-5.60,-4.95,24.50,-4.95,24.50,-15.74,247.84,-15.74,6888.22,-15.74,247.84
-5.60,-11.14,-5.54,30.67,-5.54,30.67,-0.59,0.35,-0.59,6888.57,-0.59,0.35
-11.14,-1.03,10.11,102.29,0.00,0.00,15.65,244.99,15.65,7133.55,0.00,0.00
-1.03,-6.63,-5.60,31.39,-5.60,31.39,-15.72,247.02,-15.72,7380.58,-15.72,247.02
-6.63,-9.13,-2.50,6.24,-2.50,6.24,3.11,9.65,3.11,7390.22,0.00,0.00
-9.13,0.57,9.69,93.97,0.00,0.00,12.19,148.62,12.19,7538.84,0.00,0.00
0.57,-4.89,-5.45,29.75,-5.45,29.75,-15.15,229.46,-15.15,7768.31,-15.15,229.46
-4.89,-10.18,-5.29,28.01,-5.29,28.01,0.16,0.03,0.16,7768.33,0.00,0.00
-10.18,-1.78,8.40,70.54,0.00,0.00,13.69,187.44,13.69,7955.78,0.00,0.00
-1.78,-8.38,-6.60,43.53,-6.60,43.53,-15.00,224.91,-15.00,8180.69,-15.00,224.91
-8.38,-8.65,-0.27,0.08,-0.27,0.08,6.32,39.99,6.32,8220.68,0.00,0.00
-8.65,-0.74,7.91,62.60,0.00,0.00,8.19,67.01,8.19,8287.69,0.00,0.00
-0.74,-12.15,-11.41,130.26,-11.41,130.26,-19.32,373.46,-19.32,8661.15,-19.32,373.46
-12.15,-9.98,2.17,4.70,0.00,0.00,13.58,184.44,13.58,8845.59,0.00,0.00
-9.98,-4.30,5.68,32.29,0.00,0.00,3.51,12.35,3.51,8857.94,0.00,0.00
-4.30,-12.43,-8.13,66.03,-8.13,66.03,-13.81,190.66,-13.81,9048.60,-13.81,190.66
-12.43,-8.85,3.58,12.79,0.00,0.00,11.70,136.96,11.70,9185.56,0.00,0.00
-8.85,-1.81,7.04,49.62,0.00,0.00,3.47,12.02,3.47,9197.58,0.00,0.00
-1.81,-6.42,-4.61,21.26,-4.61,21.26,-11.65,135.84,-11.65,9333.42,-11.65,135.84
-6.42,-6.50,-0.08,0.01,-0.08,0.01,4.53,20.52,4.53,9353.94,0.00,0.00
-6.50,-2.63,3.87,15.00,0.00,0.00,3.95,15.63,3.95,9369.57,0.00,0.00
-2.63,-7.05,-4.43,19.59,-4.43,19.59,-8.30,68.87,-8.30,9438.45,-8.30,68.87
-7.05,-10.75,-3.70,13.68,-3.70,13.68,0.73,0.53,0.73,9438.97,0.00,0.00
-10.75,-5.69,5.06,25.57,0.00,0.00,8.76,76.67,8.76,9515.64,0.00,0.00
-5.69,-7.23,-1.54,2.36,-1.54,2.36,-6.59,43.48,-6.59,9559.12,-6.59,43.48
-7.23,-14.71,-7.48,55.97,-7.48,55.97,-5.94,35.33,-5.94,9594.45,-5.94,35.33
-14.71,-7.71,7.00,49.00,0.00,0.00,14.48,209.70,14.48,9804.15,0.00,0.00
-7.71,-7.55,0.16,0.03,0.00,0.00,-6.84,46.76,-6.84,9850.91,-6.84,46.76
-7.55,-12.22,-4.67,21.83,-4.67,21.83,-4.83,23.37,-4.83,9874.28,-4.83,23.37
-12.22,-6.47,5.75,33.11,0.00,0.00,10.43,108.70,10.43,9982.98,0.00,0.00
-6.47,-8.23,-1.76,3.10,-1.76,3.10,-7.52,56.48,-7.52,10039.45,-7.52,56.48
-8.23,-14.96,-6.73,45.36,-6.73,45.36,-4.97,24.74,-4.97,10064.19,-4.97,24.74
-14.96,-6.73,8.24,67.83,0.00,0.00,14.97,224.13,14.97,10288.33,0.00,0.00
-6.73,-7.37,-0.64,0.41,-0.64,0.41,-8.88,78.80,-8.88,10367.13,-8.88,78.80
-7.37,-12.53,-5.16,26.64,-5.16,26.64,-4.52,20.43,-4.52,10387.56,-4.52,20.43
-12.53,0.17,12.70,161.32,0.00,0.00,17.86,319.05,17.86,10706.61,0.00,0.00
0.17,-6.80,-6.97,48.54,-6.97,48.54,-19.67,386.83,-19.67,11093.44,-19.67,386.83
-6.80,-12.93,-6.13,37.61,-6.13,37.61,0.83,0.70,0.83,11094.13,0.00,0.00
-12.93,-1.86,11.06,122.41,0.00,0.00,17.20,295.74,17.20,11389.87,0.00,0.00
-1.86,-8.24,-6.37,40.59,-6.37,40.59,-17.44,303.98,-17.44,11693.85,-17.44,303.98
-8.24,-11.63,-3.40,11.55,-3.40,11.55,2.97,8.84,2.97,11702.69,0.00,0.00
-11.63,-1.39,10.24,104.84,0.00,0.00,13.64,185.97,13.64,11888.66,0.00,0.00
-1.39,-7.16,-5.76,33.19,-5.76,33.19,-16.00,256.00,-16.00,12144.66,-16.00,256.00
-7.16,-9.31,-2.15,4.64,-2.15,4.64,3.61,13.00,3.61,12157.66,0.00,0.00
-9.31,0.06,9.37,87.85,0.00,0.00,11.53,132.89,11.53,12290.55,0.00,0.00
0.06,-9.43,-9.49,90.04,-9.49,90.04,-18.86,355.78,-18.86,12646.33,-18.86,355.78
-9.43,-10.46,-1.03,1.07,-1.03,1.07,8.46,71.49,8.46,12717.82,0.00,0.00
-10.46,3.02,13.49,181.85,0.00,0.00,14.52,210.80,14.52,12928.62,0.00,0.00
3.02,-9.22,-12.25,150.01,-12.25,150.01,-25.73,662.19,-25.73,13590.80,-25.73,662.19
-9.22,-8.55,0.68,0.46,0.00,0.00,12.93,167.11,12.93,13757.91,0.00,0.00
-8.55,2.68,11.23,126.09,0.00,0.00,10.55,111.30,10.55,13869.21,0.00,0.00
2.68,-7.11,-9.80,96.02,-9.80,96.02,-21.03,442.18,-21.03,14311.39,-21.03,442.18
-7.11,-6.23,0.89,0.78,0.00,0.00,10.68,114.17,10.68,14425.56,0.00,0.00
-6.23,1.92,8.15,66.49,0.00,0.00,7.27,52.82,7.27,14478.38,0.00,0.00
1.92,-5.99,-7.91,62.63,-7.91,62.63,-16.07,258.18,-16.07,14736.57,-16.07,258.18
-5.99,-2.31,3.68,13.53,0.00,0.00,11.59,134.37,11.59,14870.94,0.00,0.00
-2.31,5.27,7.58,57.46,0.00,0.00,3.90,15.23,3.90,14886.16,0.00,0.00
5.27,-4.96,-10.23,104.71,-10.23,104.71,-17.81,317.30,-17.81,15203.47,-17.81,317.30
-4.96,-0.82,4.15,17.21,0.00,0.00,14.38,206.81,14.38,15410.28,0.00,0.00
-0.82,9.23,10.05,100.90,0.00,0.00,5.90,34.77,5.90,15445.06,0.00,0.00
9.23,-6.58,-15.81,250.02,-15.81,250.02,-25.86,668.58,-25.86,16113.64,-25.86,668.58
-6.58,-5.05,1.53,2.33,0.00,0.00,17.34,300.68,17.34,16414.32,0.00,0.00
-5.05,4.22,9.27,86.03,0.00,0.00,7.75,60.02,7.75,16474.33,0.00,0.00
4.22,-5.90,-10.12,102.35,-10.12,102.35,-19.39,376.05,-19.39,16850.38,-19.39,376.05
-5.90,-1.91,3.99,15.90,0.00,0.00,14.10,198.95,14.10,17049.33,0.00,0.00
-1.91,3.73,5.64,31.82,0.00,0.00,1.65,2.73,1.65,17052.07,0.00,0.00
3.73,-6.08,-9.81,96.31,-9.81,96.31,-15.46,238.86,-15.46,17290.92,-15.46,238.86
-6.08,-1.20,4.88,23.82,0.00,0.00,14.69,215.94,14.69,17506.87,0.00,0.00
-1.20,3.21,4.41,19.47,0.00,0.00,-0.47,0.22,-0.47,17507.08,-0.47,0.22
3.21,-6.19,-9.40,88.32,-9.40,88.32,-13.81,190.74,-13.81,17697.83,-13.81,190.74
-6.19,1.73,7.92,62.66,0.00,0.00,17.31,299.77,17.31,17997.60,0.00,0.00
1.73,2.74,1.01,1.02,0.00,0.00,-6.91,47.71,-6.91,18045.31,-6.91,47.71
2.74,-7.23,-9.97,99.46,-9.97,99.46,-10.98,120.60,-10.98,18165.91,-10.98,120.60
-7.23,5.86,13.10,171.56,0.00,0.00,23.07,532.27,23.07,18698.19,0.00,0.00
5.86,8.69,2.83,8.01,0.00,0.00,-10.27,105.41,-10.27,18803.60,-10.27,105.41
8.69,-4.44,-13.14,172.61,-13.14,172.61,-15.97,255.01,-15.97,19058.61,-15.97,255.01
-4.44,3.75,8.19,67.13,0.00,0.00,21.33,455.01,21.33,19513.62,0.00,0.00
3.75,5.59,1.84,3.39,0.00,0.00,-6.35,40.34,-6.35,19553.96,-6.35,40.34
5.59,-5.12,-10.71,114.79,-10.71,114.79,-12.56,157.65,-12.56,19711.61,-12.56,157.65
-5.12,1.22,6.34,40.21,0.00,0.00,17.05,290.87,17.05,20002.48,0.00,0.00
1.22,3.59,2.37,5.62,0.00,0.00,-3.97,15.77,-3.97,20018.25,-3.97,15.77
3.59,-3.56,-7.15,51.11,-7.15,51.11,-9.52,90.61,-9.52,20108.86,-9.52,90.61
-3.56,1.85,5.41,29.26,0.00,0.00,12.56,157.70,12.56,20266.57,0.00,0.00
1.85,2.98,1.13,1.27,0.00,0.00,-4.28,18.33,-4.28,20284.89,-4.28,18.33
2.98,-2.84,-5.82,33.85,-5.82,33.85,-6.95,48.25,-6.95,20333.14,-6.95,48.25
-2.84,1.31,4.15,17.21,0.00,0.00,9.97,99.34,9.97,20432.48,0.00,0.00
1.31,1.91,0.60,0.36,0.00,0.00,-3.55,12.57,-3.55,20445.05,-3.55,12.57
1.91,-3.02,-4.94,24.36,-4.94,24.36,-5.54,30.69,-5.54,20475.74,-5.54,30.69
-3.02,1.95,4.97,24.73,0.00,0.00,9.91,98.19,9.91,20573.92,0.00,0.00
1.95,6.31,4.36,19.03,0.00,0.00,-0.61,0.37,-0.61,20574.30,-0.61,0.37
6.31,-1.70,-8.01,64.11,-8.01,64.11,-12.37,152.99,-12.37,20727.29,-12.37,152.99
-1.70,2.79,4.48,20.11,0.00,0.00,12.49,156.03,12.49,20883.32,0.00,0.00
2.79,9.75,6.97,48.53,0.00,0.00,2.48,6.16,2.48,20889.48,0.00,0.00
9.75,2.08,-7.67,58.87,-7.67,58.87,-14.64,214.30,-14.64,21103.78,-14.64,214.30
2.08,6.94,4.86,23.58,0.00,0.00,12.53,156.98,12.53,21260.75,0.00,0.00
6.94,10.27,3.33,11.12,0.00,0.00,-1.52,2.32,-1.52,21263.07,-1.52,2.32
10.27,3.21,-7.06,49.84,-7.06,49.84,-10.39,108.04,-10.39,21371.10,-10.39,108.04
3.21,8.13,4.92,24.23,0.00,0.00,11.98,143.57,11.98,21514.67,0.00,0.00
8.13,9.94,1.81,3.26,0.00,0.00,-3.12,9.71,-3.12,21524.38,-3.12,9.71
9.94,4.92,-5.02,25.20,-5.02,25.20,-6.83,46.59,-6.83,21570.98,-6.83,46.59
4.92,8.26,3.34,11.14,0.00,0.00,8.36,69.86,8.36,21640.83,0.00,0.00
8.26,9.50,1.24,1.55,0.00,0.00,-2.09,4.39,-2.09,21645.22,-2.09,4.39
9.50,5.78,-3.72,13.82,-3.72,13.82,-4.96,24.61,-4.96,21669.83,-4.96,24.61
5.78,14.03,8.25,68.01,0.00,0.00,11.97,143.16,11.97,21812.99,0.00,0.00
14.03,14.66,0.63,0.39,0.00,0.00,-7.62,58.06,-7.62,21871.06,-7.62,58.06
14.66,11.71,-2.94,8.66,-2.94,8.66,-3.57,12.74,-3.57,21883.80,-3.57,12.74
11.71,16.88,5.17,26.75,0.00,0.00,8.11,65.85,8.11,21949.66,0.00,0.00
16.88,18.78,1.90,3.59,0.00,0.00,-3.28,10.74,-3.28,21960.39,-3.28,10.74
18.78,15.89,-2.89,8.34,-2.89,8.34,-4.78,22.88,-4.78,21983.27,-4.78,22.88
15.89,18.98,3.09,9.57,0.00,0.00,5.98,35.77,5.98,22019.04,0.00,0.00
18.98,15.18,-3.80,14.46,-3.80,14.46,-6.90,47.54,-6.90,22066.58,-6.90,47.54
15.18,3.60,-11.58,134.10,-11.58,134.10,-7.78,60.50,-7.78,22127.08,-7.78,60.50
3.60,5.44,1.83,3.36,0.00,0.00,13.41,179.88,13.41,22306.96,0.00,0.00
5.44,6.58,1.14,1.30,0.00,0.00,-0.69,0.48,-0.69,22307.44,-0.69,0.48
6.58,3.48,-3.10,9.60,-3.10,9.60,-4.24,17.98,-4.24,22325.42,-4.24,17.98
3.48,12.84,9.36,87.57,0.00,0.00,12.46,155.18,12.46,22480.59,0.00,0.00
12.84,15.95,3.12,9.72,0.00,0.00,-6.24,38.94,-6.24,22519.53,-6.24,38.94
15.95,10.37,-5.58,31.13,-5.58,31.13,-8.70,75.64,-8.70,22595.17,-8.70,75.64
10.37,10.79,0.42,0.17,0.00,0.00,6.00,35.95,6.00,22631.12,0.00,0.00
10.79,6.89,-3.90,15.21,-3.90,15.21,-4.32,18.64,-4.32,22649.76,-4.32,18.64
6.89,6.88,-0.01,0.00,-0.01,0.00,3.89,15.16,3.89,22664.91,0.00,0.00
6.88,12.44,5.56,30.89,0.00,0.00,5.57,30.97,5.57,22695.88,0.00,0.00
12.44,13.53,1.09,1.18,0.00,0.00,-4.47,20.01,-4.47,22715.89,-4.47,20.01
13.53,19.00,5.48,30.01,0.00,0.00,4.39,19.30,4.39,22735.19,0.00,0.00
19.00,21.62,2.62,6.85,0.00,0.00,-2.86,8.18,-2.86,22743.37,-2.86,8.18
21.62,22.86,1.24,1.53,0.00,0.00,-1.38,1.91,-1.38,22745.28,-1.38,1.91
22.86,25.03,2.17,4.72,0.00,0.00,0.94,0.88,0.94,22746.16,0.00,0.00
25.03,27.90,2.86,8.21,0.00,0.00,0.69,0.48,0.69,22746.64,0.00,0.00
27.90,21.55,-6.34,40.26,-6.34,40.26,-9.21,84.82,-9.21,22831.46,-9.21,84.82
21.55,14.93,-6.62,43.82,-6.62,43.82,-0.28,0.08,-0.28,22831.54,-0.28,0.08
14.93,10.37,-4.57,20.85,-4.57,20.85,2.05,4.22,2.05,22835.76,0.00,0.00
10.37,14.50,4.13,17.08,0.00,0.00,8.70,75.67,8.70,22911.43,0.00,0.00
14.50,18.85,4.35,18.90,0.00,0.00,0.21,0.05,0.21,22911.47,0.00,0.00
18.85,16.68,-2.17,4.70,-2.17,4.70,-6.51,42.43,-6.51,22953.91,-6.51,42.43
16.68,26.63,9.95,99.06,0.00,0.00,12.12,146.89,12.12,23100.80,0.00,0.00
26.63,29.75,3.12,9.73,0.00,0.00,-6.83,46.69,-6.83,23147.49,-6.83,46.69
29.75,34.69,4.94,24.39,0.00,0.00,1.82,3.31,1.82,23150.80,0.00,0.00
34.69,36.53,1.84,3.39,0.00,0.00,-3.10,9.60,-3.10,23160.40,-3.10,9.60
36.53,32.58,-3.95,15.60,-3.95,15.60,-5.79,33.54,-5.79,23193.93,-5.79,33.54
32.58,37.89,5.31,28.14,0.00,0.00,9.26,85.66,9.26,23279.58,0.00,0.00
37.89,34.21,-3.67,13.51,-3.67,13.51,-8.98,80.64,-8.98,23360.23,-8.98,80.64
34.21,20.47,-13.74,188.87,-13.74,188.87,-10.07,101.36,-10.07,23461.59,-10.07,101.36
20.47,25.01,4.54,20.59,0.00,0.00,18.28,334.20,18.28,23795.79,0.00,0.00
25.01,28.99,3.98,15.87,0.00,0.00,-0.55,0.31,-0.55,23796.09,-0.55,0.31
28.99,25.88,-3.11,9.67,-3.11,9.67,-7.09,50.32,-7.09,23846.42,-7.09,50.32
25.88,32.28,6.40,40.97,0.00,0.00,9.51,90.46,9.51,23936.88,0.00,0.00
32.28,27.36,-4.92,24.20,-4.92,24.20,-11.32,128.14,-11.32,24065.02,-11.32,128.14
27.36,24.61,-2.75,7.58,-2.75,7.58,2.16,4.69,2.16,24069.71,0.00,0.00
24.61,25.48,0.87,0.76,0.00,0.00,3.63,13.16,3.63,24082.86,0.00,0.00
25.48,17.40,-8.09,65.38,-8.09,65.38,-8.96,80.26,-8.96,24163.12,-8.96,80.26
17.40,19.91,2.52,6.34,0.00,0.00,10.60,112.42,10.60,24275.55,0.00,0.00
19.91,22.21,2.30,5.27,0.00,0.00,-0.22,0.05,-0.22,24275.60,-0.22,0.05
22.21,15.86,-6.34,40.25,-6.34,40.25,-8.64,74.63,-8.64,24350.23,-8.64,74.63
15.86,16.82,0.96,0.91,0.00,0.00,7.30,53.29,7.30,24403.52,0.00,0.00
16.82,16.42,-0.40,0.16,-0.40,0.16,-1.35,1.83,-1.35,24405.35,-1.35,1.83
16.42,11.12,-5.30,28.13,-5.30,28.13,-4.91,24.09,-4.91,24429.43,-4.91,24.09
11.12,16.07,4.95,24.49,0.00,0.00,10.25,105.12,10.25,24534.56,0.00,0.00
16.07,15.57,-0.50,0.25,-0.50,0.25,-5.45,29.69,-5.45,24564.25,-5.45,29.69
15.57,8.39,-7.18,51.51,-7.18,51.51,-6.68,44.58,-6.68,24608.83,-6.68,44.58
8.39,10.80,2.41,5.81,0.00,0.00,9.59,91.91,9.59,24700.74,0.00,0.00
10.80,12.19,1.39,1.92,0.00,0.00,-1.02,1.05,-1.02,24701.79,-1.02,1.05
12.19,8.88,-3.31,10.98,-3.31,10.98,-4.70,22.08,-4.70,24723.87,-4.70,22.08
8.88,10.46,1.59,2.52,0.00,0.00,4.90,24.00,4.90,24747.87,0.00,0.00
10.46,4.56,-5.90,34.80,-5.90,34.80,-7.49,56.03,-7.49,24803.90,-7.49,56.03
4.56,-4.02,-8.58,73.69,-8.58,73.69,-2.68,7.21,-2.68,24811.10,-2.68,7.21
-4.02,19.94,23.96,574.13,0.00,0.00,32.54,1059.18,32.54,25870.28,0.00,0.00
19.94,27.46,7.53,56.64,0.00,0.00,-16.43,270.11,-16.43,26140.39,-16.43,270.11
27.46,-18.40,-45.87,2103.78,-45.87,2103.78,-53.39,2850.81,-53.39,28991.20,-53.39,2850.81
-18.40,13.56,31.97,1021.83,0.00,0.00,77.83,6057.98,77.83,35049.18,0.00,0.00
13.56,44.33,30.77,946.55,0.00,0.00,-1.20,1.44,-1.20,35050.62,-1.20,1.44
44.33,-21.59,-65.92,4345.71,-65.92,4345.71,-96.69,9348.57,-96.69,44399.19,-96.69,9348.57
-21.59,5.90,27.49,755.97,0.00,0.00,93.42,8726.73,93.42,53125.92,0.00,0.00
5.90,41.16,35.26,1242.99,0.00,0.00,7.76,60.23,7.76,53186.16,0.00,0.00
41.16,-16.52,-57.68,3327.21,-57.68,3327.21,-92.94,8637.47,-92.94,61823.63,-92.94,8637.47
-16.52,7.05,23.57,555.73,0.00,0.00,81.26,6602.54,81.26,68426.17,0.00,0.00
7.05,30.44,23.39,547.05,0.00,0.00,-0.19,0.03,-0.19,68426.21,-0.19,0.03
30.44,-13.28,-43.72,1911.18,-43.72,1911.18,-67.11,4503.22,-67.11,72929.42,-67.11,4503.22
-13.28,8.02,21.30,453.60,0.00,0.00,65.01,4226.95,65.01,77156.38,0.00,0.00
8.02,24.55,16.53,273.17,0.00,0.00,-4.77,22.75,-4.77,77179.13,-4.77,22.75
24.55,-6.60,-31.15,970.45,-31.15,970.45,-47.68,2273.38,-47.68,79452.51,-47.68,2273.38
-6.60,5.93,12.53,156.98,0.00,0.00,43.68,1908.03,43.68,81360.54,0.00,0.00
5.93,20.00,14.08,198.13,0.00,0.00,1.55,2.39,1.55,81362.93,0.00,0.00
20.00,1.97,-18.03,325.12,-18.03,325.12,-32.11,1030.86,-32.11,82393.79,-32.11,1030.86
1.97,6.44,4.47,19.94,0.00,0.00,22.50,506.07,22.50,82899.86,0.00,0.00
6.44,16.37,9.93,98.66,0.00,0.00,5.47,29.90,5.47,82929.76,0.00,0.00
16.37,2.86,-13.51,182.52,-13.51,182.52,-23.44,549.57,-23.44,83479.33,-23.44,549.57
2.86,0.64,-2.22,4.92,-2.22,4.92,11.29,127.49,11.29,83606.82,0.00,0.00
0.64,10.98,10.34,106.85,0.00,0.00,12.56,157.65,12.56,83764.47,0.00,0.00
10.98,4.76,-6.21,38.60,-6.21,38.60,-16.55,273.90,-16.55,84038.38,-16.55,273.90
4.76,-1.99,-6.76,45.67,-6.76,45.67,-0.54,0.30,-0.54,84038.67,-0.54,0.30
-1.99,7.93,9.93,98.53,0.00,0.00,16.68,278.36,16.68,84317.03,0.00,0.00
7.93,7.89,-0.04,0.00,-0.04,0.00,-9.97,99.34,-9.97,84416.38,-9.97,99.34
7.89,1.76,-6.13,37.63,-6.13,37.63,-6.09,37.12,-6.09,84453.50,-6.09,37.12
1.76,10.73,8.97,80.50,0.00,0.00,15.11,228.19,15.11,84681.69,0.00,0.00
10.73,10.32,-0.41,0.17,-0.41,0.17,-9.38,88.02,-9.38,84769.71,-9.38,88.02
10.32,2.42,-7.90,62.47,-7.90,62.47,-7.49,56.16,-7.49,84825.87,-7.49,56.16
2.42,11.12,8.71,75.83,0.00,0.00,16.61,275.96,16.61,85101.83,0.00,0.00
11.12,11.19,0.07,0.01,0.00,0.00,-8.64,74.58,-8.64,85176.41,-8.64,74.58
11.19,4.73,-6.47,41.81,-6.47,41.81,-6.54,42.75,-6.54,85219.15,-6.54,42.75
4.73,18.06,13.33,177.72,0.00,0.00,19.80,391.92,19.80,85611.07,0.00,0.00
18.06,21.15,3.09,9.55,0.00,0.00,-10.24,104.86,-10.24,85715.93,-10.24,104.86
