0.39, 0.39, 0.15, 0, 0, 0.00
0.59, 0.20, 0.04, 0, 0, 0.00
0.69, 0.09, 0.01, 0, 0, 0.00
0.69, 0.00, 0.00, 0, 0, 0.00
0.65, -0.04, 0.00, 0, 0, 0.00
0.60, -0.05, 0.00, 0, 0, 0.00
0.51, -0.09, 0.01, 0, 0, 0.00
0.49, -0.02, 0.00, 0, 0, 0.00
0.54, 0.05, 0.00, 0, 0, 0.00
0.54, -0.00, 0.00, 0, 0, 0.00
0.47, -0.07, 0.00, 0, 0, 0.00
0.61, 0.14, 0.02, 0, 0, 0.00
0.50, -0.10, 0.01, 0, 0, 0.00
0.49, -0.01, 0.00, 0, 0, 0.00
0.54, 0.05, 0.00, 0, 0, 0.00
0.59, 0.05, 0.00, 0, 0, 0.00
0.55, -0.03, 0.00, 0, 0, 0.00
0.56, 0.00, 0.00, 0, 0, 0.00
-0.01, -0.57, 0.32, 0, 0, 0.00
0.67, 0.68, 0.46, 0, 0, 0.00
0.57, -0.09, 0.01, 0, 0, 0.00
-0.02, -0.60, 0.36, 0, 0, 0.00
0.36, 0.38, 0.15, 0, 0, 0.00
0.12, -0.24, 0.06, 0, 0, 0.00
10.48, 10.36, 107.43, 1, 1, 107.43
27.46, 16.97, 288.12, 1, 1, 395.55
21.32, -6.13, 37.63, 0, 1, 0.00
17.98, -3.34, 11.15, 0, 1, 0.00
21.66, 3.68, 13.52, 1, 1, 13.52
11.22, -10.44, 109.01, 0, 1, 0.00
7.01, -4.22, 17.77, 0, 1, 0.00
12.42, 5.42, 29.33, 1, 1, 29.33
13.66, 1.24, 1.53, 1, 1, 30.86
26.03, 12.37, 153.12, 1, 1, 183.98
33.03, 7.00, 48.97, 1, 1, 232.95
38.65, 5.63, 31.64, 1, 1, 264.59
41.41, 2.76, 7.60, 1, 1, 272.19
38.49, -2.92, 8.54, 0, 1, 0.00
21.84, -16.64, 277.06, 0, 1, 0.00
23.42, 1.57, 2.48, 1, 1, 2.48
21.52, -1.89, 3.59, 0, 1, 0.00
18.14, -3.38, 11.44, 0, 1, 0.00
17.41, -0.73, 0.53, 0, 1, 0.00
3.35, -14.07, 197.85, 0, 1, 0.00
-12.23, -15.57, 242.55, 0, 1, 0.00
-18.61, -6.38, 40.73, 0, 1, 0.00
-14.03, 4.58, 20.99, 1, 1, 20.99
-32.85, -18.82, 354.27, 0, 1, 0.00
-37.89, -5.04, 25.37, 0, 1, 0.00
-41.03, -3.14, 9.86, 0, 1, 0.00
-43.87, -2.84, 8.06, 0, 1, 0.00
-44.70, -0.83, 0.69, 0, 1, 0.00
-46.19, -1.49, 2.23, 0, 1, 0.00
-53.88, -7.69, 59.20, 0, 1, 0.00
-56.75, -2.86, 8.19, 0, 1, 0.00
-57.12, -0.37, 0.14, 0, 1, 0.00
-55.43, 1.69, 2.85, 1, 1, 2.85
-57.22, -1.80, 3.23, 0, 1, 0.00
-51.92, 5.31, 28.20, 1, 1, 28.20
-50.91, 1.00, 1.00, 1, 1, 29.20
-52.46, -1.54, 2.39, 0, 1, 0.00
-65.27, -12.81, 164.07, 0, 1, 0.00
-70.07, -4.80, 23.02, 0, 1, 0.00
-68.29, 1.77, 3.14, 1, 1, 3.14
-72.34, -4.05, 16.39, 0, 1, 0.00
-69.33, 3.01, 9.06, 1, 1, 9.06
-73.58, -4.24, 18.01, 0, 1, 0.00
-81.14, -7.56, 57.20, 0, 1, 0.00
-84.01, -2.87, 8.25, 0, 1, 0.00
-79.11, 4.90, 23.99, 1, 1, 23.99
-78.63, 0.49, 0.24, 1, 1, 24.23
-79.58, -0.96, 0.92, 0, 1, 0.00
-80.70, -1.12, 1.25, 0, 1, 0.00
-78.44, 2.26, 5.13, 1, 1, 5.13
-74.60, 3.84, 14.77, 1, 1, 19.89
-74.65, -0.05, 0.00, 0, 1, 0.00
-79.11, -4.47, 19.95, 0, 1, 0.00
-89.47, -10.36, 107.23, 0, 1, 0.00
-100.88, -11.41, 130.12, 0, 1, 0.00
-123.21, -22.33, 498.67, 0, 1, 0.00
-132.73, -9.53, 90.73, 0, 1, 0.00
-137.13, -4.40, 19.37, 0, 1, 0.00
-142.83, -5.69, 32.42, 0, 1, 0.00
-150.01, -7.18, 51.54, 0, 1, 0.00
-152.26, -2.26, 5.09, 0, 1, 0.00
-155.46, -3.19, 10.19, 0, 1, 0.00
-153.57, 1.89, 3.56, 1, 1, 3.56
-147.36, 6.21, 38.54, 1, 1, 42.10
-144.14, 3.22, 10.34, 1, 1, 52.45
-142.88, 1.27, 1.61, 1, 1, 54.05
-139.96, 2.91, 8.49, 1, 1, 62.54
-139.38, 0.59, 0.34, 1, 1, 62.88
-137.90, 1.48, 2.19, 1, 1, 65.07
-135.56, 2.34, 5.47, 1, 1, 70.54
-132.94, 2.61, 6.83, 1, 1, 77.37
-130.78, 2.17, 4.70, 1, 1, 82.07
-131.53, -0.76, 0.57, 0, 1, 0.00
-134.35, -2.82, 7.96, 0, 1, 0.00
-138.67, -4.32, 18.64, 0, 1, 0.00
-139.01, -0.34, 0.12, 0, 1, 0.00
-139.49, -0.48, 0.23, 0, 1, 0.00
-139.37, 0.12, 0.01, 0, 1, 0.00
-140.83, -1.46, 2.12, 0, 1, 0.00
-143.10, -2.27, 5.17, 0, 1, 0.00
-142.92, 0.19, 0.03, 0, 1, 0.00
-139.26, 3.66, 13.39, 1, 1, 13.39
-138.40, 0.85, 0.73, 1, 1, 14.12
-133.76, 4.64, 21.54, 1, 1, 35.66
-131.85, 1.91, 3.64, 1, 1, 39.30
